fips_code,county_name,state_code,estimated_hesitant,estimated_hesitant_or_unsure,estimated_strongly_hesitant,social_vulnerability_index,svi_category,ability_to_handle_a_covid,cvac_category
42055,"Franklin County, Pennsylvania",PA,0.1248,0.1741,0.0839,0.34,Low Vulnerability,0.13,Very Low Concern
42097,"Northumberland County, Pennsylvania",PA,0.125,0.1769,0.0829,0.5,Moderate Vulnerability,0.39,Low Concern
42033,"Clearfield County, Pennsylvania",PA,0.1296,0.1825,0.086,0.61,High Vulnerability,0.23,Low Concern
45065,"McCormick County, South Carolina",SC,0.1406,0.2215,0.079,0.74,High Vulnerability,0.7,High Concern
42003,"Allegheny County, Pennsylvania",PA,0.0934,0.1323,0.0599,0.25,Low Vulnerability,0.06,Very Low Concern
46013,"Brown County, South Dakota",SD,0.1018,0.1485,0.0747,0.33,Low Vulnerability,0.19,Very Low Concern
46033,"Custer County, South Dakota",SD,0.1046,0.1513,0.0764,0.23,Low Vulnerability,0.24,Low Concern
45009,"Bamberg County, South Carolina",SC,0.1476,0.2402,0.0838,0.95,Very High Vulnerability,0.85,Very High Concern
45039,"Fairfield County, South Carolina",SC,0.121,0.1939,0.0664,0.75,High Vulnerability,0.73,High Concern
46023,"Charles Mix County, South Dakota",SD,0.1365,0.2068,0.0967,0.74,High Vulnerability,0.56,Moderate Concern
42089,"Monroe County, Pennsylvania",PA,0.1073,0.1531,0.07,0.31,Low Vulnerability,0.17,Very Low Concern
42025,"Carbon County, Pennsylvania",PA,0.1073,0.1482,0.0702,0.3,Low Vulnerability,0.2,Very Low Concern
42131,"Wyoming County, Pennsylvania",PA,0.104,0.1456,0.0676,0.11,Very Low Vulnerability,0.05,Very Low Concern
42119,"Union County, Pennsylvania",PA,0.1356,0.1897,0.0925,0.36,Low Vulnerability,0.36,Low Concern
45031,"Darlington County, South Carolina",SC,0.1429,0.2257,0.0807,0.93,Very High Vulnerability,0.78,High Concern
45073,"Oconee County, South Carolina",SC,0.1453,0.2216,0.0826,0.73,High Vulnerability,0.48,Moderate Concern
46005,"Beadle County, South Dakota",SD,0.1018,0.1463,0.0753,0.65,High Vulnerability,0.29,Low Concern
45017,"Calhoun County, South Carolina",SC,0.1375,0.216,0.0761,0.56,Moderate Vulnerability,0.8,Very High Concern
45051,"Horry County, South Carolina",SC,0.144,0.2179,0.0807,0.61,High Vulnerability,0.37,Low Concern
48011,"Armstrong County, Texas",TX,0.1241,0.1883,0.0824,0.16,Very Low Vulnerability,0.56,Moderate Concern
47127,"Moore County, Tennessee",TN,0.1358,0.2021,0.0864,0.09,Very Low Vulnerability,0.71,High Concern
46059,"Hand County, South Dakota",SD,0.1018,0.1463,0.0753,0.03,Very Low Vulnerability,0.04,Very Low Concern
47101,"Lewis County, Tennessee",TN,0.149,0.2221,0.0947,0.64,High Vulnerability,0.94,Very High Concern
47155,"Sevier County, Tennessee",TN,0.1411,0.2073,0.0884,0.61,High Vulnerability,0.53,Moderate Concern
46069,"Hyde County, South Dakota",SD,0.1365,0.2068,0.0967,0.09,Very Low Vulnerability,0.05,Very Low Concern
47165,"Sumner County, Tennessee",TN,0.1221,0.1799,0.0754,0.21,Low Vulnerability,0.63,High Concern
46079,"Lake County, South Dakota",SD,0.1018,0.1463,0.0753,0.2,Very Low Vulnerability,0.18,Very Low Concern
47037,"Davidson County, Tennessee",TN,0.1084,0.1668,0.0655,0.54,Moderate Vulnerability,0.63,High Concern
47009,"Blount County, Tennessee",TN,0.1292,0.1886,0.0807,0.25,Low Vulnerability,0.59,Moderate Concern
46105,"Perkins County, South Dakota",SD,0.1046,0.1513,0.0764,0.11,Very Low Vulnerability,0.11,Very Low Concern
46137,"Ziebach County, South Dakota",SD,0.1365,0.2068,0.0967,0.95,Very High Vulnerability,0.82,Very High Concern
46107,"Potter County, South Dakota",SD,0.1018,0.1485,0.0747,0.05,Very Low Vulnerability,0.05,Very Low Concern
47029,"Cocke County, Tennessee",TN,0.1519,0.2246,0.0967,0.69,High Vulnerability,0.72,High Concern
46087,"McCook County, South Dakota",SD,0.1025,0.1467,0.0742,0.22,Low Vulnerability,0.14,Very Low Concern
47145,"Roane County, Tennessee",TN,0.126,0.1874,0.0786,0.38,Low Vulnerability,0.63,High Concern
47175,"Van Buren County, Tennessee",TN,0.1382,0.2064,0.0879,0.6,High Vulnerability,0.97,Very High Concern
46099,"Minnehaha County, South Dakota",SD,0.0978,0.1413,0.0704,0.36,Low Vulnerability,0.11,Very Low Concern
47017,"Carroll County, Tennessee",TN,0.1369,0.2073,0.0864,0.74,High Vulnerability,0.82,Very High Concern
47111,"Macon County, Tennessee",TN,0.1519,0.2256,0.0968,0.69,High Vulnerability,0.84,Very High Concern
47039,"Decatur County, Tennessee",TN,0.1452,0.2209,0.0918,0.51,Moderate Vulnerability,0.86,Very High Concern
47081,"Hickman County, Tennessee",TN,0.1408,0.2067,0.0884,0.57,Moderate Vulnerability,0.78,High Concern
46117,"Stanley County, South Dakota",SD,0.1365,0.2068,0.0967,0.11,Very Low Vulnerability,0.03,Very Low Concern
47137,"Pickett County, Tennessee",TN,0.1299,0.1972,0.0814,0.42,Moderate Vulnerability,0.72,High Concern
47167,"Tipton County, Tennessee",TN,0.1337,0.2022,0.0837,0.45,Moderate Vulnerability,0.66,High Concern
47093,"Knox County, Tennessee",TN,0.1171,0.1754,0.0717,0.3,Low Vulnerability,0.5,Moderate Concern
47047,"Fayette County, Tennessee",TN,0.1337,0.2022,0.0837,0.26,Low Vulnerability,0.6,High Concern
47103,"Lincoln County, Tennessee",TN,0.1358,0.2021,0.0864,0.68,High Vulnerability,0.89,Very High Concern
47157,"Shelby County, Tennessee",TN,0.1174,0.1886,0.0718,0.78,High Vulnerability,0.72,High Concern
46061,"Hanson County, South Dakota",SD,0.1018,0.1463,0.0753,0.0,Very Low Vulnerability,0.12,Very Low Concern
47073,"Hawkins County, Tennessee",TN,0.1374,0.2079,0.0864,0.71,High Vulnerability,0.76,High Concern
46071,"Jackson County, South Dakota",SD,0.1365,0.2068,0.0967,0.97,Very High Vulnerability,0.85,Very High Concern
47045,"Dyer County, Tennessee",TN,0.1407,0.214,0.0884,0.76,High Vulnerability,0.66,High Concern
47159,"Smith County, Tennessee",TN,0.1519,0.2256,0.0968,0.26,Low Vulnerability,0.82,Very High Concern
47095,"Lake County, Tennessee",TN,0.1407,0.214,0.0884,0.92,Very High Vulnerability,0.98,Very High Concern
47129,"Morgan County, Tennessee",TN,0.1501,0.2236,0.0968,0.75,High Vulnerability,0.91,Very High Concern
46115,"Spink County, South Dakota",SD,0.1018,0.1485,0.0747,0.18,Very Low Vulnerability,0.23,Low Concern
47001,"Anderson County, Tennessee",TN,0.1394,0.2081,0.0876,0.61,High Vulnerability,0.54,Moderate Concern
47065,"Hamilton County, Tennessee",TN,0.1143,0.1719,0.0701,0.41,Moderate Vulnerability,0.47,Moderate Concern
46101,"Moody County, South Dakota",SD,0.1018,0.1463,0.0753,0.39,Low Vulnerability,0.25,Low Concern
46125,"Turner County, South Dakota",SD,0.1025,0.1467,0.0742,0.11,Very Low Vulnerability,0.09,Very Low Concern
47109,"McNairy County, Tennessee",TN,0.1452,0.2209,0.0918,0.72,High Vulnerability,0.83,Very High Concern
47055,"Giles County, Tennessee",TN,0.149,0.2221,0.0947,0.6,High Vulnerability,0.83,Very High Concern
47119,"Maury County, Tennessee",TN,0.1341,0.2008,0.0834,0.39,Low Vulnerability,0.53,Moderate Concern
46077,"Kingsbury County, South Dakota",SD,0.1018,0.1463,0.0753,0.02,Very Low Vulnerability,0.03,Very Low Concern
47031,"Coffee County, Tennessee",TN,0.1358,0.2021,0.0864,0.49,Moderate Vulnerability,0.67,High Concern
47143,"Rhea County, Tennessee",TN,0.1491,0.2201,0.0955,0.82,Very High Vulnerability,0.88,Very High Concern
47173,"Union County, Tennessee",TN,0.1394,0.2081,0.0876,0.67,High Vulnerability,0.78,High Concern
47079,"Henry County, Tennessee",TN,0.1369,0.2073,0.0864,0.63,High Vulnerability,0.61,High Concern
47117,"Marshall County, Tennessee",TN,0.1341,0.2008,0.0834,0.61,High Vulnerability,0.51,Moderate Concern
46085,"Lyman County, South Dakota",SD,0.1365,0.2068,0.0967,0.71,High Vulnerability,0.56,Moderate Concern
47183,"Weakley County, Tennessee",TN,0.1369,0.2073,0.0864,0.66,High Vulnerability,0.94,Very High Concern
47007,"Bledsoe County, Tennessee",TN,0.1491,0.2201,0.0955,0.82,Very High Vulnerability,0.91,Very High Concern
47071,"Hardin County, Tennessee",TN,0.1452,0.2209,0.0918,0.71,High Vulnerability,0.75,High Concern
47181,"Wayne County, Tennessee",TN,0.149,0.2221,0.0947,0.76,High Vulnerability,0.94,Very High Concern
47135,"Perry County, Tennessee",TN,0.149,0.2221,0.0947,0.68,High Vulnerability,0.94,Very High Concern
46063,"Harding County, South Dakota",SD,0.1046,0.1513,0.0764,0.08,Very Low Vulnerability,0.22,Low Concern
46123,"Tripp County, South Dakota",SD,0.1365,0.2068,0.0967,0.34,Low Vulnerability,0.27,Low Concern
46127,"Union County, South Dakota",SD,0.1025,0.1467,0.0742,0.03,Very Low Vulnerability,0.03,Very Low Concern
47015,"Cannon County, Tennessee",TN,0.1519,0.2256,0.0968,0.37,Low Vulnerability,0.78,High Concern
47053,"Gibson County, Tennessee",TN,0.1407,0.214,0.0884,0.74,High Vulnerability,0.8,High Concern
46093,"Meade County, South Dakota",SD,0.1046,0.1513,0.0764,0.09,Very Low Vulnerability,0.15,Very Low Concern
46102,"Oglala Lakota County, South Dakota",SD,0.1365,0.2068,0.0967,0.99,Very High Vulnerability,0.75,High Concern
47013,"Campbell County, Tennessee",TN,0.1501,0.2236,0.0968,0.73,High Vulnerability,0.81,Very High Concern
47043,"Dickson County, Tennessee",TN,0.1408,0.2067,0.0884,0.43,Moderate Vulnerability,0.8,Very High Concern
47161,"Stewart County, Tennessee",TN,0.1336,0.2078,0.0811,0.41,Moderate Vulnerability,0.7,High Concern
46111,"Sanborn County, South Dakota",SD,0.1018,0.1463,0.0753,0.04,Very Low Vulnerability,0.15,Very Low Concern
47067,"Hancock County, Tennessee",TN,0.1501,0.2236,0.0968,0.77,High Vulnerability,0.85,Very High Concern
46083,"Lincoln County, South Dakota",SD,0.0998,0.1436,0.072,0.02,Very Low Vulnerability,0.06,Very Low Concern
47033,"Crockett County, Tennessee",TN,0.1407,0.214,0.0884,0.78,High Vulnerability,0.87,Very High Concern
47023,"Chester County, Tennessee",TN,0.1307,0.2032,0.0817,0.64,High Vulnerability,0.8,Very High Concern
47097,"Lauderdale County, Tennessee",TN,0.1337,0.2022,0.0837,0.97,Very High Vulnerability,0.98,Very High Concern
47151,"Scott County, Tennessee",TN,0.1501,0.2236,0.0968,0.76,High Vulnerability,0.81,Very High Concern
47087,"Jackson County, Tennessee",TN,0.1299,0.1972,0.0814,0.6,High Vulnerability,0.91,Very High Concern
47077,"Henderson County, Tennessee",TN,0.1452,0.2209,0.0918,0.7,High Vulnerability,0.91,Very High Concern
46073,"Jerauld County, South Dakota",SD,0.1018,0.1463,0.0753,0.05,Very Low Vulnerability,0.12,Very Low Concern
47003,"Bedford County, Tennessee",TN,0.1341,0.2008,0.0834,0.78,High Vulnerability,0.79,High Concern
47121,"Meigs County, Tennessee",TN,0.1491,0.2201,0.0955,0.49,Moderate Vulnerability,0.89,Very High Concern
47131,"Obion County, Tennessee",TN,0.1407,0.214,0.0884,0.77,High Vulnerability,0.77,High Concern
48015,"Austin County, Texas",TX,0.1114,0.1704,0.0738,0.49,Moderate Vulnerability,0.82,Very High Concern
47107,"McMinn County, Tennessee",TN,0.1413,0.2087,0.0891,0.66,High Vulnerability,0.73,High Concern
47057,"Grainger County, Tennessee",TN,0.1519,0.2246,0.0967,0.59,Moderate Vulnerability,0.79,High Concern
47141,"Putnam County, Tennessee",TN,0.1299,0.1972,0.0814,0.62,High Vulnerability,0.69,High Concern
46065,"Hughes County, South Dakota",SD,0.1365,0.2068,0.0967,0.41,Moderate Vulnerability,0.11,Very Low Concern
47085,"Humphreys County, Tennessee",TN,0.1369,0.2073,0.0864,0.37,Low Vulnerability,0.83,Very High Concern
46129,"Walworth County, South Dakota",SD,0.1018,0.1485,0.0747,0.39,Low Vulnerability,0.27,Low Concern
47149,"Rutherford County, Tennessee",TN,0.1214,0.1813,0.0743,0.33,Low Vulnerability,0.61,High Concern
47171,"Unicoi County, Tennessee",TN,0.14,0.2081,0.0885,0.8,High Vulnerability,0.7,High Concern
48025,"Bee County, Texas",TX,0.1183,0.18,0.0772,0.97,Very High Vulnerability,0.99,Very High Concern
47021,"Cheatham County, Tennessee",TN,0.1408,0.2067,0.0884,0.24,Low Vulnerability,0.6,Moderate Concern
47051,"Franklin County, Tennessee",TN,0.1358,0.2021,0.0864,0.38,Low Vulnerability,0.73,High Concern
46095,"Mellette County, South Dakota",SD,0.1365,0.2068,0.0967,0.92,Very High Vulnerability,0.77,High Concern
47115,"Marion County, Tennessee",TN,0.1491,0.2201,0.0955,0.51,Moderate Vulnerability,0.68,High Concern
47025,"Claiborne County, Tennessee",TN,0.1501,0.2236,0.0968,0.71,High Vulnerability,0.78,High Concern
47059,"Greene County, Tennessee",TN,0.14,0.2081,0.0885,0.54,Moderate Vulnerability,0.57,Moderate Concern
46091,"Marshall County, South Dakota",SD,0.1018,0.1485,0.0747,0.21,Low Vulnerability,0.33,Low Concern
47179,"Washington County, Tennessee",TN,0.1254,0.1895,0.0782,0.46,Moderate Vulnerability,0.53,Moderate Concern
46121,"Todd County, South Dakota",SD,0.1365,0.2068,0.0967,0.96,Very High Vulnerability,0.85,Very High Concern
46081,"Lawrence County, South Dakota",SD,0.1046,0.1513,0.0764,0.26,Low Vulnerability,0.18,Very Low Concern
47069,"Hardeman County, Tennessee",TN,0.1452,0.2209,0.0918,0.87,Very High Vulnerability,0.89,Very High Concern
48021,"Bastrop County, Texas",TX,0.124,0.188,0.0827,0.75,High Vulnerability,0.85,Very High Concern
47011,"Bradley County, Tennessee",TN,0.1413,0.2087,0.0891,0.69,High Vulnerability,0.77,High Concern
47123,"Monroe County, Tennessee",TN,0.126,0.1874,0.0786,0.65,High Vulnerability,0.73,High Concern
47099,"Lawrence County, Tennessee",TN,0.149,0.2221,0.0947,0.83,Very High Vulnerability,0.92,Very High Concern
47133,"Overton County, Tennessee",TN,0.1299,0.1972,0.0814,0.46,Moderate Vulnerability,0.86,Very High Concern
47005,"Benton County, Tennessee",TN,0.1369,0.2073,0.0864,0.7,High Vulnerability,0.89,Very High Concern
46109,"Roberts County, South Dakota",SD,0.1018,0.1485,0.0747,0.72,High Vulnerability,0.56,Moderate Concern
47035,"Cumberland County, Tennessee",TN,0.1382,0.2064,0.0879,0.54,Moderate Vulnerability,0.48,Moderate Concern
47153,"Sequatchie County, Tennessee",TN,0.1491,0.2201,0.0955,0.57,Moderate Vulnerability,0.8,High Concern
48013,"Atascosa County, Texas",TX,0.1146,0.174,0.0756,0.85,Very High Vulnerability,0.95,Very High Concern
46103,"Pennington County, South Dakota",SD,0.1046,0.1513,0.0764,0.42,Moderate Vulnerability,0.15,Very Low Concern
46075,"Jones County, South Dakota",SD,0.1365,0.2068,0.0967,0.01,Very Low Vulnerability,0.13,Very Low Concern
47075,"Haywood County, Tennessee",TN,0.1452,0.2209,0.0918,0.87,Very High Vulnerability,0.88,Very High Concern
47163,"Sullivan County, Tennessee",TN,0.134,0.1975,0.0835,0.54,Moderate Vulnerability,0.49,Moderate Concern
47041,"DeKalb County, Tennessee",TN,0.1519,0.2256,0.0968,0.43,Moderate Vulnerability,0.82,Very High Concern
47089,"Jefferson County, Tennessee",TN,0.1411,0.2073,0.0884,0.56,Moderate Vulnerability,0.62,High Concern
46135,"Yankton County, South Dakota",SD,0.1025,0.1467,0.0742,0.32,Low Vulnerability,0.12,Very Low Concern
48027,"Bell County, Texas",TX,0.1244,0.1993,0.0815,0.81,Very High Vulnerability,0.83,Very High Concern
46119,"Sully County, South Dakota",SD,0.1365,0.2068,0.0967,0.01,Very Low Vulnerability,0.05,Very Low Concern
47027,"Clay County, Tennessee",TN,0.1299,0.1972,0.0814,0.59,Moderate Vulnerability,0.86,Very High Concern
46097,"Miner County, South Dakota",SD,0.1018,0.1463,0.0753,0.11,Very Low Vulnerability,0.04,Very Low Concern
47139,"Polk County, Tennessee",TN,0.1413,0.2087,0.0891,0.49,Moderate Vulnerability,0.75,High Concern
46067,"Hutchinson County, South Dakota",SD,0.1018,0.1463,0.0753,0.25,Low Vulnerability,0.14,Very Low Concern
47177,"Warren County, Tennessee",TN,0.1519,0.2256,0.0968,0.83,Very High Vulnerability,0.87,Very High Concern
47083,"Houston County, Tennessee",TN,0.1369,0.2073,0.0864,0.56,Moderate Vulnerability,0.88,Very High Concern
47113,"Madison County, Tennessee",TN,0.1307,0.2032,0.0817,0.71,High Vulnerability,0.66,High Concern
47019,"Carter County, Tennessee",TN,0.14,0.2081,0.0885,0.62,High Vulnerability,0.92,Very High Concern
46089,"McPherson County, South Dakota",SD,0.1018,0.1485,0.0747,0.29,Low Vulnerability,0.12,Very Low Concern
47061,"Grundy County, Tennessee",TN,0.1491,0.2201,0.0955,0.87,Very High Vulnerability,0.96,Very High Concern
47049,"Fentress County, Tennessee",TN,0.1382,0.2064,0.0879,0.64,High Vulnerability,0.83,Very High Concern
47105,"Loudon County, Tennessee",TN,0.126,0.1874,0.0786,0.39,Low Vulnerability,0.46,Moderate Concern
47147,"Robertson County, Tennessee",TN,0.1408,0.2067,0.0884,0.43,Moderate Vulnerability,0.62,High Concern
47169,"Trousdale County, Tennessee",TN,0.1519,0.2256,0.0968,0.52,Moderate Vulnerability,0.73,High Concern
47091,"Johnson County, Tennessee",TN,0.14,0.2081,0.0885,0.57,Moderate Vulnerability,0.85,Very High Concern
47125,"Montgomery County, Tennessee",TN,0.1336,0.2078,0.0811,0.52,Moderate Vulnerability,0.71,High Concern
51023,"Botetourt County, Virginia",VA,0.0574,0.1126,0.0394,0.04,Very Low Vulnerability,0.05,Very Low Concern
49035,"Salt Lake County, Utah",UT,0.1023,0.136,0.0623,0.32,Low Vulnerability,0.42,Moderate Concern
48251,"Johnson County, Texas",TX,0.1346,0.1961,0.0907,0.51,Moderate Vulnerability,0.73,High Concern
48071,"Chambers County, Texas",TX,0.1377,0.2028,0.0929,0.41,Moderate Vulnerability,0.79,High Concern
48123,"DeWitt County, Texas",TX,0.1134,0.1709,0.0762,0.82,Very High Vulnerability,0.97,Very High Concern
48217,"Hill County, Texas",TX,0.1248,0.188,0.085,0.87,Very High Vulnerability,0.93,Very High Concern
48145,"Falls County, Texas",TX,0.1248,0.188,0.085,0.98,Very High Vulnerability,0.99,Very High Concern
48243,"Jeff Davis County, Texas",TX,0.1166,0.1765,0.0789,0.36,Low Vulnerability,0.89,Very High Concern
48273,"Kleberg County, Texas",TX,0.0992,0.1603,0.0642,0.98,Very High Vulnerability,0.99,Very High Concern
48153,"Floyd County, Texas",TX,0.1143,0.1758,0.0766,0.83,Very High Vulnerability,0.97,Very High Concern
48295,"Lipscomb County, Texas",TX,0.1241,0.1883,0.0824,0.46,Moderate Vulnerability,0.87,Very High Concern
48209,"Hays County, Texas",TX,0.1018,0.157,0.0664,0.49,Moderate Vulnerability,0.73,High Concern
48263,"Kent County, Texas",TX,0.1278,0.1901,0.086,0.44,Moderate Vulnerability,0.91,Very High Concern
48033,"Borden County, Texas",TX,0.1235,0.1873,0.0822,0.06,Very Low Vulnerability,0.72,High Concern
48043,"Brewster County, Texas",TX,0.1166,0.1765,0.0789,0.66,High Vulnerability,0.84,Very High Concern
48151,"Fisher County, Texas",TX,0.1278,0.1901,0.086,0.43,Moderate Vulnerability,0.91,Very High Concern
48265,"Kerr County, Texas",TX,0.1008,0.1475,0.0669,0.7,High Vulnerability,0.6,High Concern
48235,"Irion County, Texas",TX,0.1235,0.1873,0.0822,0.2,Low Vulnerability,0.88,Very High Concern
48107,"Crosby County, Texas",TX,0.1143,0.1758,0.0766,0.94,Very High Vulnerability,0.99,Very High Concern
48171,"Gillespie County, Texas",TX,0.1008,0.1475,0.0669,0.36,Low Vulnerability,0.61,High Concern
48073,"Cherokee County, Texas",TX,0.1282,0.1918,0.0871,0.92,Very High Vulnerability,0.94,Very High Concern
48305,"Lynn County, Texas",TX,0.1143,0.1758,0.0766,0.89,Very High Vulnerability,0.99,Very High Concern
48215,"Hidalgo County, Texas",TX,0.1074,0.1741,0.0695,0.98,Very High Vulnerability,0.99,Very High Concern
48161,"Freestone County, Texas",TX,0.1248,0.188,0.085,0.84,Very High Vulnerability,0.97,Very High Concern
48225,"Houston County, Texas",TX,0.1365,0.206,0.093,0.91,Very High Vulnerability,0.97,Very High Concern
48049,"Brown County, Texas",TX,0.1278,0.1901,0.086,0.63,High Vulnerability,0.72,High Concern
48137,"Edwards County, Texas",TX,0.107,0.1724,0.0705,0.44,Moderate Vulnerability,0.92,Very High Concern
48249,"Jim Wells County, Texas",TX,0.0992,0.1603,0.0642,0.92,Very High Vulnerability,0.99,Very High Concern
48223,"Hopkins County, Texas",TX,0.1283,0.1937,0.0866,0.71,High Vulnerability,0.76,High Concern
48057,"Calhoun County, Texas",TX,0.1065,0.1663,0.0699,0.86,Very High Vulnerability,0.88,Very High Concern
48113,"Dallas County, Texas",TX,0.1078,0.1697,0.0704,0.75,High Vulnerability,0.83,Very High Concern
48177,"Gonzales County, Texas",TX,0.1134,0.1709,0.0762,0.9,Very High Vulnerability,0.98,Very High Concern
48241,"Jasper County, Texas",TX,0.1428,0.2169,0.0983,0.82,Very High Vulnerability,0.92,Very High Concern
48035,"Bosque County, Texas",TX,0.1248,0.188,0.085,0.62,High Vulnerability,0.89,Very High Concern
48121,"Denton County, Texas",TX,0.0949,0.1412,0.0617,0.22,Low Vulnerability,0.63,High Concern
48159,"Franklin County, Texas",TX,0.1283,0.1937,0.0866,0.53,Moderate Vulnerability,0.79,High Concern
48065,"Carson County, Texas",TX,0.1241,0.1883,0.0824,0.03,Very Low Vulnerability,0.6,High Concern
48075,"Childress County, Texas",TX,0.1241,0.1883,0.0824,0.75,High Vulnerability,0.92,Very High Concern
48119,"Delta County, Texas",TX,0.1283,0.1937,0.0866,0.57,Moderate Vulnerability,0.85,Very High Concern
48149,"Fayette County, Texas",TX,0.124,0.188,0.0827,0.44,Moderate Vulnerability,0.84,Very High Concern
48267,"Kimble County, Texas",TX,0.1235,0.1873,0.0822,0.59,Moderate Vulnerability,0.82,Very High Concern
